product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,target,failure_type,Temperature Difference,wear_torque_ratio,risk_level,equipment_age_years,maintenance_date
L47851,L,297.5,308.9,1554,34.8,204,0,No Failure,11.399999999999977,5.862068965517242,Low Risk,13,2024-01-28 23:00:00
M15532,M,297.6,308.9,1433,43.2,206,0,No Failure,11.299999999999955,4.768518518518518,Low Risk,13,2024-01-29 00:00:00
L47853,L,297.6,308.9,1449,47.7,209,0,No Failure,11.299999999999955,4.381551362683438,Low Risk,4,2024-01-29 01:00:00
L47854,L,297.8,309.0,1456,41.2,0,0,No Failure,11.199999999999989,0.0,Low Risk,4,2024-01-29 02:00:00
M15535,M,297.8,309.1,1424,45.5,2,0,No Failure,11.300000000000011,0.04395604395604396,Low Risk,5,2024-01-29 03:00:00
H30090,H,297.9,309.2,1577,34.7,5,0,No Failure,11.300000000000011,0.1440922190201729,Low Risk,4,2024-01-29 04:00:00
L47857,L,297.9,309.2,1478,39.7,10,0,No Failure,11.300000000000011,0.2518891687657431,Low Risk,4,2024-01-29 05:00:00
M15538,M,297.8,309.2,1295,61.2,12,0,No Failure,11.399999999999977,0.19607843137254902,Low Risk,9,2024-01-29 06:00:00
L47859,L,297.8,309.2,1372,47.3,15,0,No Failure,11.399999999999977,0.31712473572938693,Low Risk,14,2024-01-29 07:00:00
M15540,M,297.8,309.1,1432,42.6,17,0,No Failure,11.300000000000011,0.39906103286384975,Low Risk,11,2024-01-29 08:00:00
M15541,M,297.7,309.0,1656,33.2,20,0,No Failure,11.300000000000011,0.6024096385542168,Low Risk,11,2024-01-29 09:00:00
H30096,H,297.8,309.0,1410,48.8,23,0,No Failure,11.199999999999989,0.4713114754098361,Low Risk,5,2024-01-29 10:00:00
L47863,L,297.7,309.0,1874,24.4,28,0,No Failure,11.300000000000011,1.1475409836065575,Low Risk,5,2024-01-29 11:00:00
L47864,L,297.7,309.0,1538,43.2,30,0,No Failure,11.300000000000011,0.6944444444444444,Low Risk,8,2024-01-29 12:00:00
M15545,M,297.7,309.0,1636,29.7,32,0,No Failure,11.300000000000011,1.0774410774410774,Low Risk,7,2024-01-29 13:00:00
M15546,M,297.7,309.0,1504,40.4,35,0,No Failure,11.300000000000011,0.8663366336633663,Low Risk,5,2024-01-29 14:00:00
M15547,M,297.7,309.0,1531,42.4,38,0,No Failure,11.300000000000011,0.8962264150943396,Low Risk,1,2024-01-29 15:00:00
H30102,H,297.6,309.0,1735,26.4,41,0,No Failure,11.399999999999977,1.5530303030303032,Low Risk,13,2024-01-29 16:00:00
H30103,H,297.6,309.0,1354,55.6,46,0,No Failure,11.399999999999977,0.8273381294964028,Low Risk,11,2024-01-29 17:00:00
H30104,H,297.6,309.0,1413,40.2,51,0,No Failure,11.399999999999977,1.2686567164179103,Low Risk,14,2024-01-29 18:00:00
L47871,L,297.7,309.1,1563,39.3,56,0,No Failure,11.400000000000034,1.424936386768448,Low Risk,4,2024-01-29 19:00:00
L47872,L,297.7,309.1,1479,42.1,58,0,No Failure,11.400000000000034,1.3776722090261282,Low Risk,5,2024-01-29 20:00:00
L47873,L,297.7,309.1,1477,38.3,60,0,No Failure,11.400000000000034,1.566579634464752,Low Risk,8,2024-01-29 21:00:00
L47874,L,297.6,309.1,1394,50.0,62,0,No Failure,11.5,1.24,Low Risk,9,2024-01-29 22:00:00
L47875,L,297.6,309.0,1487,45.4,64,0,No Failure,11.399999999999977,1.4096916299559472,Low Risk,6,2024-01-29 23:00:00
M15556,M,297.6,309.0,1815,25.3,66,0,No Failure,11.399999999999977,2.608695652173913,Low Risk,14,2024-01-30 00:00:00
M15557,M,297.6,308.8,1453,39.7,69,0,No Failure,11.199999999999989,1.738035264483627,Low Risk,2,2024-01-30 01:00:00
L47878,L,297.6,308.8,1539,40.2,72,0,No Failure,11.199999999999989,1.7910447761194028,Low Risk,3,2024-01-30 02:00:00
H30113,H,297.5,308.7,1416,39.2,74,0,No Failure,11.199999999999989,1.887755102040816,Low Risk,10,2024-01-30 03:00:00
M15560,M,297.6,308.8,1683,31.6,79,0,No Failure,11.199999999999989,2.5,Low Risk,14,2024-01-30 04:00:00
L47881,L,297.7,308.8,1515,40.1,82,0,No Failure,11.100000000000023,2.0448877805486285,Low Risk,9,2024-01-30 05:00:00
M15562,M,297.7,308.9,1531,48.3,84,0,No Failure,11.199999999999989,1.7391304347826089,Low Risk,8,2024-01-30 06:00:00
H30117,H,297.7,308.9,1479,40.9,87,0,No Failure,11.199999999999989,2.1271393643031784,Low Risk,10,2024-01-30 07:00:00
L47884,L,297.7,308.9,1516,33.7,92,0,No Failure,11.199999999999989,2.729970326409495,Low Risk,3,2024-01-30 08:00:00
L47885,L,297.7,309.0,1507,38.2,94,0,No Failure,11.300000000000011,2.4607329842931933,Low Risk,6,2024-01-30 09:00:00
M15566,M,297.8,309.0,1434,43.3,96,0,No Failure,11.199999999999989,2.217090069284065,Low Risk,6,2024-01-30 10:00:00
L47887,L,297.7,308.9,1838,27.3,99,0,No Failure,11.199999999999989,3.6263736263736264,Low Risk,13,2024-01-30 11:00:00
M15568,M,297.6,308.8,1416,45.9,101,0,No Failure,11.199999999999989,2.2004357298474946,Low Risk,4,2024-01-30 12:00:00
M15569,M,297.6,308.8,1357,49.7,104,0,No Failure,11.199999999999989,2.0925553319919517,Low Risk,11,2024-01-30 13:00:00
M15570,M,297.5,308.7,1697,28.1,107,0,No Failure,11.199999999999989,3.807829181494662,Low Risk,6,2024-01-30 14:00:00
L47891,L,297.5,308.7,1443,46.2,110,0,No Failure,11.199999999999989,2.380952380952381,Low Risk,3,2024-01-30 15:00:00
L47892,L,297.5,308.7,1453,37.6,112,0,No Failure,11.199999999999989,2.978723404255319,Low Risk,2,2024-01-30 16:00:00
L47893,L,297.4,308.6,1439,46.4,114,0,No Failure,11.200000000000045,2.456896551724138,Low Risk,10,2024-01-30 17:00:00
L47894,L,297.4,308.6,1609,36.2,116,0,No Failure,11.200000000000045,3.2044198895027622,Low Risk,12,2024-01-30 18:00:00
L47895,L,297.4,308.6,1324,59.1,118,0,No Failure,11.200000000000045,1.9966159052453467,Low Risk,6,2024-01-30 19:00:00
H30130,H,297.4,308.6,1420,45.8,120,0,No Failure,11.200000000000045,2.620087336244542,Low Risk,13,2024-01-30 20:00:00
L47897,L,297.4,308.7,1545,36.9,125,0,No Failure,11.300000000000011,3.3875338753387534,Low Risk,10,2024-01-30 21:00:00
L47898,L,297.5,308.8,1477,39.0,127,0,No Failure,11.300000000000011,3.2564102564102564,Low Risk,9,2024-01-30 22:00:00
L47899,L,297.4,308.8,1447,58.1,129,0,No Failure,11.400000000000034,2.220309810671256,Low Risk,6,2024-01-30 23:00:00
L47900,L,297.4,308.9,1809,23.8,131,0,No Failure,11.5,5.504201680672269,Low Risk,10,2024-01-31 00:00:00
L47901,L,297.5,308.9,1696,30.9,133,0,No Failure,11.399999999999977,4.3042071197411005,Low Risk,2,2024-01-31 01:00:00
L47902,L,297.5,308.9,1427,44.7,135,0,No Failure,11.399999999999977,3.0201342281879193,Low Risk,11,2024-01-31 02:00:00
M15583,M,297.4,308.9,1500,46.3,137,0,No Failure,11.5,2.9589632829373653,Low Risk,1,2024-01-31 03:00:00
L47904,L,297.5,308.9,1390,44.6,140,0,No Failure,11.399999999999977,3.139013452914798,Low Risk,1,2024-01-31 04:00:00
L47905,L,297.4,308.8,1640,34.2,142,0,No Failure,11.400000000000034,4.152046783625731,Low Risk,3,2024-01-31 05:00:00
M15586,M,297.4,308.8,1628,37.4,144,0,No Failure,11.400000000000034,3.8502673796791447,Low Risk,1,2024-01-31 06:00:00
H30141,H,297.3,308.6,1499,37.6,147,0,No Failure,11.300000000000011,3.9095744680851063,Low Risk,5,2024-01-31 07:00:00
M15588,M,297.4,308.7,1425,50.3,152,0,No Failure,11.300000000000011,3.0218687872763423,Low Risk,7,2024-01-31 08:00:00
L47909,L,297.3,308.6,1586,37.7,155,0,No Failure,11.300000000000011,4.111405835543766,Low Risk,11,2024-01-31 09:00:00
M15590,M,297.3,308.6,1471,50.7,157,0,No Failure,11.300000000000011,3.096646942800789,Low Risk,8,2024-01-31 10:00:00
M15591,M,297.3,308.6,1431,53.0,160,0,No Failure,11.300000000000011,3.018867924528302,Low Risk,12,2024-01-31 11:00:00
L47912,L,297.2,308.6,1924,22.1,163,0,No Failure,11.400000000000034,7.375565610859728,Low Risk,11,2024-01-31 12:00:00
M15593,M,297.1,308.4,1421,42.0,165,0,No Failure,11.299999999999955,3.9285714285714284,Low Risk,12,2024-01-31 13:00:00
H30148,H,297.0,308.4,1305,54.6,168,0,No Failure,11.399999999999977,3.0769230769230766,Low Risk,8,2024-01-31 14:00:00
L47915,L,296.9,308.4,1557,32.4,173,0,No Failure,11.5,5.339506172839506,Low Risk,2,2024-01-31 15:00:00
L47916,L,296.9,308.3,1555,38.2,175,0,No Failure,11.400000000000034,4.5811518324607325,Low Risk,10,2024-01-31 16:00:00
H30151,H,296.9,308.3,1474,39.2,177,0,No Failure,11.400000000000034,4.51530612244898,Low Risk,13,2024-01-31 17:00:00
L47918,L,296.8,308.3,1506,45.9,182,0,No Failure,11.5,3.9651416122004357,Low Risk,8,2024-01-31 18:00:00
L47919,L,296.9,308.4,1390,41.8,184,0,No Failure,11.5,4.401913875598086,Low Risk,4,2024-01-31 19:00:00
M15600,M,296.9,308.4,1450,46.9,186,0,No Failure,11.5,3.9658848614072495,Low Risk,14,2024-01-31 20:00:00
L47921,L,296.9,308.3,1513,38.8,189,0,No Failure,11.400000000000034,4.871134020618557,Low Risk,10,2024-01-31 21:00:00
L47922,L,296.8,308.2,1643,34.7,191,0,No Failure,11.399999999999977,5.5043227665706045,Low Risk,7,2024-01-31 22:00:00
L47923,L,296.8,308.2,1361,53.8,193,0,No Failure,11.399999999999977,3.5873605947955394,Low Risk,2,2024-01-31 23:00:00
L47924,L,296.7,308.1,1450,40.9,195,0,No Failure,11.400000000000034,4.767726161369193,Low Risk,12,2024-02-01 00:00:00
L47925,L,296.7,308.0,1451,50.7,197,0,No Failure,11.300000000000011,3.88560157790927,Low Risk,6,2024-02-01 01:00:00
L47926,L,296.8,308.1,1289,62.0,199,1,Overstrain Failure,11.300000000000011,3.2096774193548385,High Risk,4,2024-02-01 02:00:00
L47927,L,296.8,308.1,1356,48.3,201,0,No Failure,11.300000000000011,4.161490683229814,Low Risk,11,2024-02-01 03:00:00
H30162,H,296.7,308.1,1528,46.3,203,0,No Failure,11.400000000000034,4.384449244060476,Low Risk,4,2024-02-01 04:00:00
L47929,L,296.6,308.0,1978,22.3,208,0,No Failure,11.399999999999977,9.327354260089686,Low Risk,3,2024-02-01 05:00:00
L47930,L,296.7,308.0,1535,36.8,210,0,No Failure,11.300000000000011,5.7065217391304355,Low Risk,6,2024-02-01 06:00:00
M15611,M,296.8,308.1,1843,24.2,212,0,No Failure,11.300000000000011,8.760330578512397,Low Risk,11,2024-02-01 07:00:00
L47932,L,296.9,308.1,1422,48.7,215,0,No Failure,11.200000000000045,4.414784394250513,Low Risk,3,2024-02-01 08:00:00
L47933,L,296.8,308.0,1536,40.4,217,0,No Failure,11.199999999999989,5.371287128712871,Low Risk,8,2024-02-01 09:00:00
M15614,M,296.9,308.1,1483,44.3,219,0,No Failure,11.200000000000045,4.9435665914221225,Low Risk,1,2024-02-01 10:00:00
H30169,H,296.8,308.1,1492,43.7,222,0,No Failure,11.300000000000011,5.080091533180778,Low Risk,1,2024-02-01 11:00:00
L47936,L,296.8,308.0,1584,40.4,227,0,No Failure,11.199999999999989,5.618811881188119,Low Risk,11,2024-02-01 12:00:00
L47937,L,296.9,308.1,1555,33.7,229,0,No Failure,11.200000000000045,6.795252225519287,Low Risk,1,2024-02-01 13:00:00
L47938,L,296.8,308.0,1497,41.7,231,0,No Failure,11.199999999999989,5.53956834532374,Low Risk,12,2024-02-01 14:00:00
M15619,M,296.7,307.8,1537,36.3,233,0,No Failure,11.100000000000023,6.418732782369147,Low Risk,12,2024-02-01 15:00:00
L47940,L,296.7,307.8,1505,39.4,236,0,No Failure,11.100000000000023,5.989847715736041,Low Risk,9,2024-02-01 16:00:00
L47941,L,296.7,307.8,1646,34.6,238,0,No Failure,11.100000000000023,6.878612716763006,Low Risk,5,2024-02-01 17:00:00
M15622,M,296.7,307.8,1286,60.5,0,0,No Failure,11.100000000000023,0.0,Low Risk,11,2024-02-01 18:00:00
L47943,L,296.7,307.8,1400,47.5,3,0,No Failure,11.100000000000023,0.06315789473684211,Low Risk,3,2024-02-01 19:00:00
L47944,L,296.8,307.9,1337,56.5,5,0,No Failure,11.099999999999966,0.08849557522123894,Low Risk,11,2024-02-01 20:00:00
L47945,L,296.9,308.0,1332,53.9,7,0,No Failure,11.100000000000023,0.12987012987012989,Low Risk,14,2024-02-01 21:00:00
L47946,L,296.8,308.0,1561,38.3,9,0,No Failure,11.199999999999989,0.2349869451697128,Low Risk,1,2024-02-01 22:00:00
L47947,L,296.9,308.0,1546,31.1,11,0,No Failure,11.100000000000023,0.35369774919614144,Low Risk,12,2024-02-01 23:00:00
L47948,L,296.9,308.0,1713,29.3,13,0,No Failure,11.100000000000023,0.44368600682593856,Low Risk,7,2024-02-02 00:00:00
L47949,L,296.9,308.0,1343,44.5,15,0,No Failure,11.100000000000023,0.33707865168539325,Low Risk,14,2024-02-02 01:00:00
L47950,L,296.8,308.0,1391,54.4,17,0,No Failure,11.199999999999989,0.3125,Low Risk,5,2024-02-02 02:00:00
H30185,H,296.8,308.0,1311,58.6,19,0,No Failure,11.199999999999989,0.3242320819112628,Low Risk,5,2024-02-02 03:00:00
H30186,H,296.8,308.0,1453,51.0,24,0,No Failure,11.199999999999989,0.47058823529411764,Low Risk,9,2024-02-02 04:00:00
L47953,L,296.8,308.0,1510,39.4,29,0,No Failure,11.199999999999989,0.7360406091370558,Low Risk,7,2024-02-02 05:00:00
L47954,L,296.8,307.9,1448,48.8,31,0,No Failure,11.099999999999966,0.6352459016393442,Low Risk,4,2024-02-02 06:00:00
L47955,L,296.7,307.8,1453,46.0,33,0,No Failure,11.100000000000023,0.717391304347826,Low Risk,4,2024-02-02 07:00:00
L47956,L,296.7,307.8,1468,39.2,35,0,No Failure,11.100000000000023,0.8928571428571428,Low Risk,3,2024-02-02 08:00:00
L47957,L,296.7,307.8,1382,47.5,37,0,No Failure,11.100000000000023,0.7789473684210526,Low Risk,3,2024-02-02 09:00:00
L47958,L,296.7,308.0,1580,32.2,39,0,No Failure,11.300000000000011,1.2111801242236024,Low Risk,8,2024-02-02 10:00:00
L47959,L,296.8,308.0,1666,29.8,41,0,No Failure,11.199999999999989,1.3758389261744965,Low Risk,4,2024-02-02 11:00:00
M15640,M,296.9,308.0,1409,50.7,43,0,No Failure,11.100000000000023,0.8481262327416174,Low Risk,10,2024-02-02 12:00:00
L47961,L,296.8,308.0,1675,29.7,46,0,No Failure,11.199999999999989,1.5488215488215489,Low Risk,4,2024-02-02 13:00:00
L47962,L,296.8,307.9,1698,30.8,48,0,No Failure,11.099999999999966,1.5584415584415585,Low Risk,14,2024-02-02 14:00:00
H30197,H,296.7,307.9,1579,33.4,50,0,No Failure,11.199999999999989,1.4970059880239521,Low Risk,10,2024-02-02 15:00:00
L47964,L,296.7,307.9,1743,27.9,55,0,No Failure,11.199999999999989,1.9713261648745521,Low Risk,9,2024-02-02 16:00:00
M15645,M,296.9,308.0,1497,44.8,57,0,No Failure,11.100000000000023,1.2723214285714286,Low Risk,12,2024-02-02 17:00:00
L47966,L,296.9,308.1,1741,28.8,60,0,No Failure,11.200000000000045,2.0833333333333335,Low Risk,6,2024-02-02 18:00:00
L47967,L,296.9,308.1,1435,45.3,62,0,No Failure,11.200000000000045,1.3686534216335542,Low Risk,7,2024-02-02 19:00:00
M15648,M,296.9,308.1,1440,46.3,64,0,No Failure,11.200000000000045,1.3822894168466524,Low Risk,4,2024-02-02 20:00:00
M15649,M,296.9,308.0,1641,33.3,67,0,No Failure,11.100000000000023,2.012012012012012,Low Risk,12,2024-02-02 21:00:00
L47970,L,296.8,307.9,1420,45.4,70,0,No Failure,11.099999999999966,1.5418502202643172,Low Risk,9,2024-02-02 22:00:00
L47971,L,296.8,307.9,1611,35.4,72,0,No Failure,11.099999999999966,2.0338983050847457,Low Risk,8,2024-02-02 23:00:00
L47972,L,296.8,307.8,1373,42.9,74,0,No Failure,11.0,1.724941724941725,Low Risk,10,2024-02-03 00:00:00
M15653,M,296.8,307.9,1683,31.8,76,0,No Failure,11.099999999999966,2.389937106918239,Low Risk,13,2024-02-03 01:00:00
H30208,H,296.9,307.9,1547,32.6,79,0,No Failure,11.0,2.4233128834355826,Low Risk,8,2024-02-03 02:00:00
L47975,L,296.9,307.8,1605,37.0,84,0,No Failure,10.900000000000034,2.27027027027027,Low Risk,1,2024-02-03 03:00:00
M15656,M,296.9,307.9,2010,18.9,86,0,No Failure,11.0,4.550264550264551,Low Risk,6,2024-02-03 04:00:00
L47977,L,296.8,307.7,1565,40.1,89,0,No Failure,10.899999999999977,2.2194513715710724,Low Risk,8,2024-02-03 05:00:00
M15658,M,296.9,307.8,1828,24.6,91,0,No Failure,10.900000000000034,3.6991869918699183,Low Risk,9,2024-02-03 06:00:00
M15659,M,297.0,307.8,1579,34.1,94,0,No Failure,10.800000000000011,2.756598240469208,Low Risk,14,2024-02-03 07:00:00
M15660,M,297.0,307.9,1882,24.2,97,0,No Failure,10.899999999999977,4.008264462809917,Low Risk,9,2024-02-03 08:00:00
L47981,L,296.9,307.8,1285,52.1,100,0,No Failure,10.900000000000034,1.9193857965451055,Low Risk,1,2024-02-03 09:00:00
L47982,L,296.9,307.8,1571,35.0,102,0,No Failure,10.900000000000034,2.914285714285714,Low Risk,1,2024-02-03 10:00:00
H30217,H,296.9,307.8,1549,37.8,104,0,No Failure,10.900000000000034,2.7513227513227516,Low Risk,4,2024-02-03 11:00:00
M15664,M,296.9,307.8,1544,37.6,109,0,No Failure,10.900000000000034,2.898936170212766,Low Risk,7,2024-02-03 12:00:00
M15665,M,297.0,307.9,1412,47.4,112,0,No Failure,10.899999999999977,2.3628691983122363,Low Risk,7,2024-02-03 13:00:00
M15666,M,297.0,307.9,1422,53.0,115,0,No Failure,10.899999999999977,2.169811320754717,Low Risk,2,2024-02-03 14:00:00
L47987,L,297.0,307.7,1867,22.8,118,0,No Failure,10.699999999999989,5.175438596491228,Low Risk,12,2024-02-03 15:00:00
L47988,L,296.9,307.7,1424,43.3,120,0,No Failure,10.800000000000011,2.771362586605081,Low Risk,2,2024-02-03 16:00:00
L47989,L,296.9,307.6,1452,45.7,122,0,No Failure,10.700000000000045,2.669584245076586,Low Risk,9,2024-02-03 17:00:00
L47990,L,296.9,307.7,1550,39.7,124,0,No Failure,10.800000000000011,3.1234256926952138,Low Risk,6,2024-02-03 18:00:00
L47991,L,296.8,307.6,1588,37.6,126,0,No Failure,10.800000000000011,3.351063829787234,Low Risk,10,2024-02-03 19:00:00
L47992,L,296.8,307.6,1338,44.4,128,0,No Failure,10.800000000000011,2.882882882882883,Low Risk,12,2024-02-03 20:00:00
L47993,L,296.8,307.6,1513,40.0,130,0,No Failure,10.800000000000011,3.25,Low Risk,10,2024-02-03 21:00:00
M15674,M,296.8,307.5,1470,45.9,132,0,No Failure,10.699999999999989,2.8758169934640523,Low Risk,7,2024-02-03 22:00:00
M15675,M,296.8,307.5,1516,36.7,135,0,No Failure,10.699999999999989,3.678474114441417,Low Risk,9,2024-02-03 23:00:00
L47996,L,296.8,307.6,1434,48.3,138,0,No Failure,10.800000000000011,2.857142857142857,Low Risk,8,2024-02-04 00:00:00
L47997,L,296.8,307.6,1368,52.0,140,0,No Failure,10.800000000000011,2.6923076923076925,Low Risk,6,2024-02-04 01:00:00
L47998,L,296.8,307.6,1304,48.7,142,0,No Failure,10.800000000000011,2.915811088295688,Low Risk,14,2024-02-04 02:00:00
L47999,L,296.8,307.6,1398,46.7,144,0,No Failure,10.800000000000011,3.083511777301927,Low Risk,7,2024-02-04 03:00:00
L48000,L,296.7,307.6,1516,37.4,146,0,No Failure,10.900000000000034,3.9037433155080214,Low Risk,7,2024-02-04 04:00:00
L48001,L,296.7,307.6,1474,41.7,148,0,No Failure,10.900000000000034,3.5491606714628294,Low Risk,7,2024-02-04 05:00:00
M15682,M,296.7,307.6,1547,34.7,150,0,No Failure,10.900000000000034,4.322766570605187,Low Risk,9,2024-02-04 06:00:00
M15683,M,296.6,307.5,1482,39.9,153,0,No Failure,10.899999999999977,3.8345864661654137,Low Risk,3,2024-02-04 07:00:00
L48004,L,296.6,307.4,1436,42.8,156,0,No Failure,10.799999999999955,3.6448598130841123,Low Risk,5,2024-02-04 08:00:00
L48005,L,296.6,307.3,1474,40.0,158,0,No Failure,10.699999999999989,3.95,Low Risk,8,2024-02-04 09:00:00
L48006,L,296.5,307.2,1481,38.2,160,0,No Failure,10.699999999999989,4.18848167539267,Low Risk,13,2024-02-04 10:00:00
L48007,L,296.5,307.3,1501,42.1,162,0,No Failure,10.800000000000011,3.847980997624703,Low Risk,14,2024-02-04 11:00:00
L48008,L,296.5,307.3,1566,37.2,164,0,No Failure,10.800000000000011,4.408602150537634,Low Risk,7,2024-02-04 12:00:00
L48009,L,296.5,307.3,1579,34.5,166,0,No Failure,10.800000000000011,4.811594202898551,Low Risk,11,2024-02-04 13:00:00
L48010,L,296.6,307.4,1631,35.0,168,0,No Failure,10.799999999999955,4.8,Low Risk,10,2024-02-04 14:00:00
M15691,M,296.6,307.4,1544,42.3,170,0,No Failure,10.799999999999955,4.0189125295508275,Low Risk,10,2024-02-04 15:00:00
L48012,L,296.6,307.4,1521,38.6,173,0,No Failure,10.799999999999955,4.481865284974093,Low Risk,8,2024-02-04 16:00:00
L48013,L,296.6,307.4,1616,28.0,175,0,No Failure,10.799999999999955,6.25,Low Risk,1,2024-02-04 17:00:00
H30248,H,296.6,307.4,1333,50.2,177,0,No Failure,10.799999999999955,3.5258964143426295,Low Risk,10,2024-02-04 18:00:00
M15695,M,296.7,307.4,1533,32.5,182,0,No Failure,10.699999999999989,5.6,Low Risk,3,2024-02-04 19:00:00
L48016,L,296.6,307.4,1368,45.1,185,0,No Failure,10.799999999999955,4.101995565410199,Low Risk,9,2024-02-04 20:00:00
L48017,L,296.6,307.4,1465,47.8,187,0,No Failure,10.799999999999955,3.912133891213389,Low Risk,1,2024-02-04 21:00:00
H30252,H,296.6,307.4,1406,41.5,189,0,No Failure,10.799999999999955,4.554216867469879,Low Risk,2,2024-02-04 22:00:00
M15699,M,296.5,307.4,1565,43.5,194,0,No Failure,10.899999999999977,4.459770114942529,Low Risk,8,2024-02-04 23:00:00
L48020,L,296.6,307.5,1582,37.9,197,0,No Failure,10.899999999999977,5.197889182058048,Low Risk,10,2024-02-05 00:00:00
L48021,L,296.6,307.5,1439,45.5,199,0,No Failure,10.899999999999977,4.373626373626373,Low Risk,4,2024-02-05 01:00:00
M15702,M,296.6,307.5,1566,35.0,201,0,No Failure,10.899999999999977,5.742857142857143,Low Risk,4,2024-02-05 02:00:00
L48023,L,296.6,307.5,1485,42.7,204,0,No Failure,10.899999999999977,4.77751756440281,Low Risk,4,2024-02-05 03:00:00
L48024,L,296.5,307.5,1566,35.1,206,0,No Failure,11.0,5.868945868945869,Low Risk,9,2024-02-05 04:00:00
L48025,L,296.3,307.3,1439,41.5,208,0,No Failure,11.0,5.0120481927710845,Low Risk,1,2024-02-05 05:00:00
M15706,M,296.4,307.4,1416,50.0,210,0,No Failure,11.0,4.2,Low Risk,8,2024-02-05 06:00:00
L48027,L,296.4,307.4,2833,5.6,213,1,Power Failure,11.0,38.035714285714285,High Risk,2,2024-02-05 07:00:00
L48028,L,296.3,307.4,1465,47.1,215,0,No Failure,11.099999999999966,4.564755838641188,Low Risk,11,2024-02-05 08:00:00
H30263,H,296.4,307.4,1586,35.5,0,0,No Failure,11.0,0.0,Low Risk,2,2024-02-05 09:00:00
L48030,L,296.3,307.3,1567,31.4,5,0,No Failure,11.0,0.15923566878980894,Low Risk,14,2024-02-05 10:00:00
M15711,M,296.2,307.2,1389,48.6,7,0,No Failure,11.0,0.14403292181069957,Low Risk,12,2024-02-05 11:00:00
M15712,M,296.3,307.3,1368,49.5,10,0,No Failure,11.0,0.20202020202020202,Low Risk,7,2024-02-05 12:00:00
L48033,L,296.3,307.3,1444,49.0,13,0,No Failure,11.0,0.2653061224489796,Low Risk,11,2024-02-05 13:00:00
M15714,M,296.3,307.3,1498,41.6,15,0,No Failure,11.0,0.3605769230769231,Low Risk,9,2024-02-05 14:00:00
